@relation 'numeric-weka.filters.unsupervised.attribute.Remove-R1-27,29-37,39-80,82-118,120-125,127-152,154-193,195-200,202-203,205,208-209,213-217,219-220,222-224,229'

@attribute Var28 numeric
@attribute Var38 numeric
@attribute Var81 numeric
@attribute Var119 numeric
@attribute Var126 numeric
@attribute Var153 numeric
@attribute Var194 numeric
@attribute Var201 numeric
@attribute Var204 numeric
@attribute Var206 numeric
@attribute Var207 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var218 numeric
@attribute Var221 numeric
@attribute Var225 numeric
@attribute Var226 numeric
@attribute Var227 numeric
@attribute Var228 numeric
@attribute Label {0,1}

@data
166.56,5688,17242,570,4,1548300,0,0,61,8,11,7,1,36,2,5,0,12,3,9,0
280.24,6624900,55291,3040,28,8966800,0,0,43,19,9,7,1,24,2,7,1,5,2,14,0
206.96,0,4032.3,320,-20,170610,2,2,60,8,11,7,2,36,2,5,3,12,3,9,1
94.16,0,839.14,495,?,16324,0,0,21,20,6,7,1,40,2,1,0,15,1,9,0
266.96,3396000,173600,600,10,10521000,0,0,45,20,5,7,1,65,1,5,0,8,3,15,0
200,0,3559.1,1025,?,363200,0,0,46,8,11,7,1,36,1,5,0,20,3,9,0
253.52,0,366990,125,4,9140600,0,0,82,8,11,7,1,36,1,5,0,5,3,9,0
176.56,18156,2673,1285,-22,463210,2,2,69,16,4,7,2,60,1,7,2,19,2,8,0
?,?,?,?,-16,?,0,0,46,0,11,7,2,36,1,5,0,20,3,9,0
?,?,?,?,?,?,0,0,52,0,11,7,1,36,2,5,0,7,3,9,0
116.56,63396,?,?,-20,4065000,0,0,81,0,5,7,2,11,2,2,1,16,4,16,0
166.56,1250500,30410,1330,38,4375600,0,0,78,2,11,7,1,36,2,5,1,1,3,9,0
273.6,2441300,172310,485,?,9432600,2,2,7,8,11,5,1,36,2,5,3,12,3,9,0
186.64,5396800,195430,560,?,10537000,0,0,93,21,5,7,1,46,2,7,1,12,4,11,0
243.84,0,273430,350,-26,9277600,0,0,3,22,11,7,1,36,1,5,0,8,3,9,0
133.12,0,25093,1310,44,2695000,0,0,42,5,6,7,1,20,2,4,1,9,5,12,0
133.12,3120400,231140,495,?,10770000,2,2,98,12,11,7,1,47,0,5,2,3,3,3,0
375.76,5702400,228840,520,?,10616000,2,2,101,10,11,7,1,36,1,5,2,8,3,3,0
166.56,37458,15180,1430,?,2276900,2,2,59,12,5,7,1,47,1,5,2,8,4,26,0
254.8,3801800,156800,480,?,10772000,0,0,8,13,5,7,1,16,2,7,1,11,4,26,0
220.08,3873100,183030,355,-30,10929000,0,0,20,8,11,7,1,36,1,5,0,12,3,9,0
166.56,83976,12613,665,4,1458700,0,0,61,8,6,7,1,20,2,4,0,12,1,9,0
268.32,160510,6270.6,525,-26,325320,0,0,15,21,11,7,1,47,2,5,1,2,3,12,0
263.52,0,225690,10,-22,0,0,0,66,22,11,7,2,36,1,5,0,25,3,9,0
166.56,381420,13608,1375,4,1513600,0,0,32,8,11,7,1,47,0,5,0,7,3,9,0
0,0,14702,825,4,590380,0,0,71,8,11,7,1,36,2,5,0,16,3,9,0
286.96,635960,46352,3165,-22,10367000,0,0,91,22,11,7,2,36,1,5,0,12,3,9,0
133.12,0,6268.3,290,?,119720,0,0,54,13,3,7,1,30,2,7,1,3,2,20,0
442.48,6054300,50926,2155,4,9774000,0,0,98,8,11,7,1,36,2,5,0,3,3,9,0
286.96,9524400,224690,490,-30,8191000,0,0,81,8,11,7,1,36,1,5,0,16,3,9,0
377.84,1470600,42636,530,?,3945300,0,0,46,8,11,7,1,36,2,5,1,20,3,9,0
220.48,0,60199,15,?,0,2,2,22,8,11,5,1,36,2,5,2,18,3,3,0
276.48,7768100,158670,730,4,10335000,0,0,60,22,11,7,1,36,2,5,0,12,3,9,0
?,?,?,?,4,?,0,0,91,0,6,7,1,20,1,4,0,12,1,9,0
166.56,0,44265,575,?,2650100,0,0,48,17,11,7,1,47,2,5,1,7,3,9,0
230.08,3553100,213200,520,?,10543000,2,2,38,19,10,7,1,30,2,7,3,14,2,30,0
232,1757600,376070,150,-8,9135900,0,0,101,8,5,7,2,36,1,5,0,8,4,9,0
0,14574,18048,500,-26,600610,2,2,44,13,11,7,1,47,1,5,2,14,3,3,0
166.56,0,6033.7,140,26,127760,2,2,59,8,11,7,1,36,1,5,2,8,3,9,0
153.2,11286000,132080,605,-30,10675000,2,2,38,8,9,7,1,24,1,7,2,14,2,14,0
66.88,5496,1296.8,180,-20,18144,2,2,50,19,5,7,2,51,1,5,2,8,4,11,0
99.68,25230,4247.9,905,20,245110,0,0,67,13,6,7,1,20,2,4,1,8,5,27,0
?,?,?,?,-20,?,0,0,86,0,11,7,2,36,1,5,0,14,3,9,0
?,?,?,?,-14,?,0,0,48,0,11,7,1,36,2,5,0,7,3,9,0
200,283720,12195,1580,4,1433000,2,2,38,5,5,7,1,24,1,7,2,14,4,26,0
166.56,26526,62644,420,40,1601800,0,0,71,13,9,7,1,17,2,7,1,16,2,23,0
253.52,10477000,105840,825,6,10612000,0,0,81,15,5,7,1,22,2,3,1,16,4,26,0
356.48,4752100,213380,530,-28,10609000,0,0,67,22,5,7,1,36,1,5,0,8,4,8,0
211.12,1755800,111420,385,-28,9824400,0,0,45,21,5,7,1,46,1,7,0,8,4,27,0
286.96,0,584.4,0,14,0,0,0,37,22,11,2,1,36,1,5,0,2,3,9,0
166.56,17454,62429,920,?,366770,2,2,39,13,11,7,1,47,1,5,2,12,3,3,0
453.84,2768800,21364,2955,-28,6990500,0,0,2,10,11,7,1,47,2,5,0,9,3,9,0
365.12,5159700,217960,515,?,10105000,0,0,56,17,10,7,1,30,1,7,1,22,2,20,0
200,928300,10549,1220,?,1276800,2,2,45,5,5,7,1,22,1,3,2,8,4,26,0
286.96,0,0,0,4,0,0,0,89,20,11,6,1,36,2,5,0,13,3,9,0
264.32,3653400,67640,1150,?,9377200,0,0,73,11,9,5,1,17,2,7,0,18,2,23,0
166.56,3288,4388.7,765,?,263680,0,0,9,8,11,7,1,36,2,5,1,4,3,9,0
307.76,3229400,208110,545,-24,9959400,0,0,24,22,11,7,2,36,1,5,0,8,3,9,0
320.4,2885300,66571,1125,6,10642000,0,0,32,17,11,7,1,47,2,5,0,7,3,9,0
552.24,0,244630,465,62,10368000,0,0,35,17,11,5,1,47,2,5,0,18,3,9,0
347.44,1663500,204050,150,4,8161900,0,0,98,8,11,7,1,36,2,5,0,3,3,9,0
220.08,5588600,109530,1550,?,9893300,3,2,86,8,11,7,1,36,1,5,2,14,3,9,1
?,?,?,?,-18,?,0,0,98,0,5,7,2,36,2,5,0,3,4,9,0
233.28,1975400,58136,330,-4,8770800,2,2,67,5,5,7,2,47,1,5,2,8,4,27,0
186.64,6595700,203150,550,26,10713000,0,0,36,8,5,7,1,24,2,7,1,11,4,14,0
186.64,10265000,26579,505,24,9967500,0,0,83,8,11,7,1,36,2,5,1,25,3,9,0
233.44,183880,32741,825,?,2559700,2,2,38,8,11,7,1,36,1,5,2,14,3,3,0
?,?,?,?,?,?,0,0,38,0,11,7,1,36,0,5,0,14,3,9,0
166.56,451150,11015,1635,?,1986600,2,2,20,12,5,7,1,47,2,5,2,12,4,3,0
286.96,0,0,0,4,0,0,0,40,17,11,7,1,47,2,5,1,13,3,9,0
166.56,4140,37549,495,-26,648350,0,0,66,8,6,7,1,20,2,4,0,25,5,9,0
186.64,7257600,288490,250,-30,6920700,0,0,17,20,11,7,1,65,1,5,1,15,3,3,0
186.64,1461400,21153,5950,?,6262100,0,0,6,19,11,7,1,36,2,5,1,19,3,9,0
200,27750,5788.5,560,?,320150,0,0,59,19,11,3,1,36,2,5,1,8,3,3,0
200,152580,4937.2,990,4,772340,0,0,8,8,11,7,1,36,2,5,0,11,3,1,0
196.64,70176,227590,495,-30,10482000,0,0,82,19,11,7,1,36,1,5,0,5,3,9,0
186.64,0,17371,515,4,1675200,0,0,95,16,10,7,1,30,2,7,1,5,2,20,0
318.88,0,4826.2,380,12,396850,0,0,7,8,11,7,1,36,2,5,0,12,3,9,0
?,?,?,?,-18,?,0,0,34,0,11,7,2,36,2,5,0,17,3,9,0
276.24,1900900,264980,230,4,10555000,0,0,69,8,6,7,1,20,2,4,0,19,1,9,0
286.96,6609100,148520,575,-22,10789000,2,2,61,5,11,7,2,47,1,5,2,12,3,3,0
200,6124400,77270,1075,-20,8073900,2,2,38,13,5,7,2,22,1,3,2,14,4,26,0
200,772750,42699,980,?,2254400,2,2,46,8,11,7,1,36,2,5,2,20,3,9,0
253.52,2318800,32516,665,?,10209000,2,2,7,8,11,7,1,36,1,5,2,12,3,9,0
186.64,9250700,182800,375,6,8242500,0,0,43,8,11,7,1,36,2,5,0,5,3,9,0
220.08,2548900,37431,2455,?,9710000,2,2,58,19,11,7,1,36,1,5,2,20,3,3,0
220.08,1173300,44776,1935,4,9393300,2,2,29,16,5,7,1,7,1,7,2,25,4,26,0
?,?,?,?,-16,?,0,0,45,0,11,7,2,36,1,5,0,8,3,9,0
220.08,1047500,33202,1295,?,7091400,0,0,83,8,11,7,1,36,2,5,0,25,3,9,0
?,?,?,?,-30,?,0,0,93,0,11,7,1,36,1,5,0,12,3,9,0
?,?,?,?,-16,?,0,0,46,0,11,7,2,36,1,5,0,20,3,9,0
353.84,4970500,126140,640,4,10566000,0,0,93,17,6,7,1,20,2,4,0,12,5,12,0
286.96,5556400,130590,680,?,10529000,0,0,33,8,11,7,1,36,2,5,1,7,3,9,0
361.12,49650,15990,215,?,180660,0,0,35,17,11,5,1,47,2,5,0,18,3,15,0
260.72,3824200,143210,1100,44,10458000,0,0,67,18,5,7,1,50,2,3,1,8,4,27,0
200,5147100,129530,1065,-30,10533000,2,2,50,20,5,7,1,46,0,7,2,8,4,26,0
286.96,4368300,78567,605,-20,10629000,0,0,90,20,11,7,2,65,2,5,0,20,3,3,0
186.64,2878400,54514,2190,14,10377000,2,2,95,13,11,7,1,47,1,5,2,5,3,3,0
259.68,3351600,9434.1,910,26,7650200,0,0,80,13,5,7,1,70,2,3,1,17,7,17,0
166.56,6414,9571.9,935,4,2518400,0,0,16,8,9,7,1,24,2,7,0,13,2,8,0
253.52,3326600,204370,530,?,10384000,2,2,45,19,11,7,1,36,1,5,2,8,3,9,0
?,?,?,?,-16,?,0,0,64,0,11,7,2,36,1,5,0,1,3,9,0
320.4,1247400,207140,530,-20,10393000,0,0,76,22,11,7,2,36,2,5,0,1,3,9,0
166.56,11430,84283,770,38,5828700,0,0,75,19,11,7,1,36,2,5,1,2,3,9,0
166.56,326410,21256,910,?,2138500,0,0,2,19,11,7,1,36,1,5,0,9,3,9,0
133.12,34542,17530,480,?,1420800,0,0,25,8,11,7,1,36,2,5,0,3,3,9,0
133.12,9042,3425.6,1600,60,615830,2,2,81,12,5,7,1,47,1,5,2,16,4,26,0
133.12,0,1801.7,470,32,34628,2,2,67,8,11,7,1,36,1,5,2,8,3,9,0
166.56,214290,8459.6,2920,?,1790200,0,0,96,12,11,7,1,47,1,5,1,25,3,3,0
166.56,3272000,47347,965,4,6083900,0,0,11,8,11,7,1,36,2,5,0,22,3,9,0
220.08,1446900,109820,1165,?,10579000,0,0,3,8,11,7,1,36,2,5,1,8,3,9,0
325.52,1555200,52426,495,4,10409000,0,0,77,12,5,7,1,22,2,3,0,6,7,18,0
213.36,0,4181,395,36,99624,0,0,48,8,11,7,1,36,2,5,1,7,3,9,0
330.24,41520,36146,620,?,1104500,0,0,42,8,11,7,1,36,1,5,0,9,3,9,0
133.12,3150,6318.4,2405,?,1208500,0,0,61,21,5,7,1,54,2,3,1,12,4,26,0
?,?,?,?,-28,?,0,0,94,0,11,7,1,36,2,5,0,17,3,9,0
?,?,?,?,4,?,0,0,71,0,11,7,1,36,1,5,0,16,3,9,0
253.52,5090900,87384,805,4,10692000,2,2,56,19,11,7,1,36,1,5,2,22,3,9,0
320.4,81444,227620,510,18,10730000,0,0,45,20,11,7,1,36,1,5,0,8,3,9,0
320.4,4395800,37054,2835,12,10640000,0,0,37,8,11,7,1,36,1,5,0,2,3,1,0
286.96,5356900,213680,505,-30,10568000,2,2,24,10,11,7,1,36,1,5,2,8,3,9,1
322.48,10373000,166530,780,?,10570000,0,0,13,15,11,7,1,47,2,5,1,14,3,9,0
166.56,315650,15626,2065,4,2297800,0,0,56,8,11,7,1,36,2,5,0,22,3,9,0
288.72,2556700,361540,175,-8,8428600,0,0,61,8,11,7,2,36,1,5,0,12,3,9,0
166.56,1071700,71957,130,?,1437600,2,2,77,21,5,7,1,66,2,7,2,6,4,24,0
275.92,1711900,173990,495,4,9909800,0,0,43,8,11,7,1,36,2,5,0,5,3,9,0
286.96,4649200,17102,2155,-28,10061000,0,0,97,11,11,7,1,65,2,5,1,23,3,15,0
166.56,12714,19022,715,32,1158300,0,0,66,8,11,7,1,36,2,5,1,25,3,9,0
166.56,0,5058.2,215,4,198530,0,0,38,8,6,7,1,40,1,1,0,14,1,9,0
286.96,5605000,63405,1710,-28,10147000,0,0,32,8,11,7,1,36,2,5,0,7,3,9,0
293.44,3133700,129940,600,?,10890000,0,0,53,16,5,7,1,47,2,5,1,11,4,27,0
233.44,280120,209580,500,-22,10028000,0,0,67,8,11,7,2,36,1,5,0,8,3,9,0
10,0,14424,670,4,538370,0,0,99,8,11,7,1,36,2,5,0,20,3,9,0
255.2,7257600,172720,490,?,10704000,0,0,69,19,11,7,1,36,2,5,1,19,3,9,0
693.92,7732900,234060,370,?,8841600,0,0,98,22,11,7,1,36,0,5,0,3,3,9,0
286.96,0,56672,325,20,8705200,0,0,34,8,11,7,1,36,2,5,0,17,3,9,0
220.08,5321200,123630,1300,4,10277000,0,0,38,22,6,7,1,20,2,4,0,14,5,9,0
166.56,4776,16531,570,-24,1164500,2,2,37,8,11,7,2,36,1,5,2,2,3,9,0
?,?,?,?,4,?,0,0,15,0,11,7,1,36,2,5,0,2,3,9,0
419.76,5109600,18737,730,-30,6244700,0,0,2,8,11,7,1,47,1,5,1,9,3,3,1
267.36,4584700,217610,550,6,10568000,0,0,55,8,11,7,1,36,1,5,0,7,3,9,0
166.56,96462,2359.9,1130,?,417660,0,0,24,8,11,7,1,36,1,5,0,8,3,9,0
240.88,2473300,151680,790,4,8363400,0,0,81,16,5,7,1,16,1,7,0,16,4,12,0
240.56,470030,17909,645,-8,1371900,0,0,73,8,11,5,1,36,2,5,0,18,3,9,0
133.12,14826,22636,975,?,2073200,2,2,64,21,5,7,1,33,2,7,3,1,4,16,0
166.56,0,5497.3,510,4,106920,0,0,72,6,6,7,1,45,2,1,0,6,1,12,0
22.72,0,?,?,4,0,0,0,21,0,11,7,1,36,2,5,0,15,3,9,0
331.52,4293300,99130,520,-20,10510000,2,2,7,16,5,7,2,45,1,1,2,12,4,26,0
?,?,?,?,-18,?,0,0,99,0,9,7,2,24,2,7,0,20,2,8,0
220.08,82062,15987,3795,?,10661000,0,0,42,22,11,7,1,36,1,5,0,9,3,9,0
133.12,105950,8968.8,570,-28,686980,2,2,47,21,5,7,1,30,1,7,2,2,4,15,0
220.08,4147200,134780,520,36,9915500,2,2,53,16,5,7,1,7,1,7,2,11,4,26,0
166.56,185760,22075,960,36,2857100,2,2,59,8,11,7,1,36,1,5,2,8,3,9,0
166.56,241420,21183,1050,?,2405400,2,2,15,21,5,7,1,81,2,2,3,2,4,26,0
200,0,43086,75,28,0,0,0,82,8,11,7,1,36,2,5,1,5,3,9,0
166.56,195020,10922,345,12,809480,2,2,45,12,5,7,1,47,1,5,2,8,3,3,0
166.56,522,1247.9,400,4,44244,0,0,91,16,10,7,1,3,2,7,1,12,2,5,0
200,900,194940,395,-30,7094400,2,2,33,8,11,7,1,36,1,5,2,7,3,9,0
?,?,?,?,-22,?,0,0,3,0,11,7,2,36,2,5,0,8,3,9,0
166.56,27552,12776,1665,8,2215700,0,0,97,8,6,7,1,20,1,4,0,23,5,9,0
179.92,0,9786.5,725,-30,992420,0,0,82,8,11,7,1,36,2,5,0,5,3,9,0
?,?,?,?,4,?,0,0,81,0,8,7,1,31,1,1,0,16,1,30,0
253.52,8500100,89746,615,28,9707800,2,2,3,2,11,7,1,36,1,5,2,8,3,9,0
318.48,440890,114840,1160,14,10709000,0,0,15,2,11,7,1,36,1,5,0,2,3,9,0
264.56,5319400,103060,475,40,10253000,0,0,74,8,10,7,1,28,2,7,1,20,2,30,0
263.76,6631900,264660,140,-20,5448400,0,0,65,8,6,7,2,20,2,4,0,17,1,9,0
173.28,4766600,101690,715,-30,9815100,2,2,47,8,11,7,1,36,2,5,2,2,3,9,0
402.48,7309900,81018,705,50,10481000,2,2,59,16,5,7,1,7,1,7,2,8,4,12,0
333.44,5581000,101800,745,-28,9989200,0,0,81,8,11,7,1,36,1,5,0,16,3,9,0
200,11958,13848,800,-20,542910,0,0,40,12,5,7,2,47,1,5,1,13,4,26,0
166.56,0,3230,685,4,254990,0,0,60,8,11,7,1,36,2,5,0,12,3,9,0
220.08,6210200,43515,1805,?,10255000,2,2,55,16,5,7,1,46,2,7,3,7,4,26,0
20.08,3954,23731,1070,-28,1574200,0,0,61,8,11,7,1,36,2,5,1,12,3,9,0
169.92,188320,54779,765,?,4443600,0,0,97,20,5,7,1,7,2,7,1,23,4,26,0
253.52,1060400,144930,825,14,3074400,0,0,101,22,11,7,1,36,1,5,0,8,3,9,0
253.52,3306700,221000,470,-8,10483000,0,0,83,8,11,7,2,36,2,5,0,25,3,9,0
320.4,2192400,81867,1210,-30,10681000,2,2,33,19,11,7,1,36,2,5,3,7,3,9,0
200,4019300,27736,2595,4,6858900,0,0,95,8,11,7,1,36,2,5,0,5,3,9,0
378.32,9006200,172370,575,?,10180000,2,2,52,15,11,7,1,47,2,5,2,7,3,3,0
166.56,40710,5279.9,1380,?,540590,2,2,48,8,6,7,1,20,1,4,2,7,5,9,0
176.56,1520700,16357,835,20,2800800,0,0,49,8,11,7,1,36,2,5,0,15,3,9,0
389.28,7776100,172290,505,?,10522000,3,2,62,17,6,7,1,37,1,7,2,4,5,30,0
186.64,4470800,180620,615,38,8906600,2,2,14,19,11,7,1,36,2,5,3,23,3,9,0
166.56,1405800,85883,465,18,4695700,0,0,55,8,11,7,1,36,0,5,0,7,3,9,0
220.48,8062600,84420,720,6,9556800,0,0,73,8,11,5,1,36,2,5,0,18,3,9,0
?,?,?,?,-20,?,0,0,90,0,11,7,2,36,1,5,0,20,3,9,0
404.4,4825500,221290,535,-30,10227000,0,0,91,22,11,7,1,36,1,5,0,12,3,9,0
297.04,1556300,18059,2695,36,2555900,2,2,48,8,11,7,1,36,2,5,2,7,3,9,0
166.56,40962,10395,380,-20,219700,2,2,96,21,5,7,2,11,1,2,2,25,4,27,0
220.08,6452000,161250,975,-26,10087000,0,0,98,22,11,7,1,36,2,5,0,3,3,9,0
267.04,6894600,197050,260,-10,10241000,0,0,3,8,11,7,2,36,1,5,0,8,3,9,1
234.72,362180,198590,530,4,10423000,0,0,45,22,11,7,1,36,1,5,0,8,3,9,0
?,?,?,?,4,?,0,0,34,0,11,7,1,47,1,5,0,17,3,9,0
133.12,749620,51896,610,?,3055500,2,2,49,8,11,7,1,36,2,5,3,15,3,9,0
166.56,45132,27862,655,38,1892100,0,0,7,8,11,7,1,36,2,5,1,12,3,9,0
253.52,0,107680,470,-28,6136800,2,2,32,6,11,7,1,47,1,5,3,7,3,9,0
601.92,5285900,29059,4635,-16,7830800,0,0,90,22,11,7,2,36,1,5,0,20,3,9,0
187.76,48618,34940,665,8,2836600,0,0,98,8,11,7,1,36,2,5,0,3,3,9,0
166.56,9330,5862.3,290,6,590740,0,0,13,8,6,7,1,20,2,4,0,14,5,9,0
220.08,3395300,80131,1075,?,6771100,0,0,39,22,9,7,1,17,2,7,0,12,2,23,0
421.04,11181000,210620,210,4,10659000,0,0,42,8,11,7,1,36,2,5,0,9,3,9,0
320.4,4662200,165510,700,28,10482000,0,0,13,12,11,7,1,47,2,5,1,14,3,9,0
133.12,6384,6213.1,680,50,466400,0,0,61,12,11,7,1,47,2,5,1,12,3,9,0
467.2,720,127890,600,?,6933600,2,2,85,12,11,7,1,47,1,5,2,8,3,15,0
166.56,6,13274,660,56,574670,2,2,55,19,11,7,1,36,1,5,2,7,3,9,0
200,1241200,22517,1500,8,6467000,0,0,63,5,11,7,1,47,2,5,1,15,3,9,0
253.52,20250,5999.5,1005,4,1032300,2,2,81,12,11,7,1,47,2,5,2,16,3,3,0
166.56,0,2855,220,?,29616,2,2,45,12,11,7,1,47,1,5,2,8,3,9,0
200,3115800,65806,705,50,9465900,0,0,17,19,6,7,1,20,2,4,1,15,5,9,0
121.28,518400,213350,500,-30,10225000,0,0,49,22,11,7,1,36,2,5,0,15,3,9,0
166.56,0,10163,375,8,298770,2,2,42,20,11,7,1,65,1,5,3,9,3,3,0
?,?,?,?,4,?,0,0,3,0,11,7,1,36,2,5,0,8,3,9,0
320.4,1037000,41392,855,-22,3664800,2,2,81,18,5,7,2,7,1,7,2,16,4,26,0
200,2145200,247860,230,4,8650500,0,0,26,22,11,7,1,36,2,5,0,23,3,9,0
253.52,7669900,72714,605,?,10119000,0,0,54,17,11,7,1,47,1,5,1,3,3,9,0
230.56,1207400,330960,245,-8,9012500,0,0,47,8,11,7,2,36,1,5,0,2,3,9,0
?,?,?,?,4,?,0,0,82,0,11,7,1,36,2,5,0,5,3,9,0
186.64,4976100,203470,550,2,9486700,0,0,41,22,11,7,1,36,2,5,0,3,3,9,0
289.84,4997500,17133,6635,-26,10469000,0,0,72,8,9,7,1,24,2,7,0,6,2,14,0
246.8,6323800,71087,1465,4,9802200,2,2,46,20,11,7,1,65,1,5,2,20,3,9,0
133.12,0,6165.8,95,54,32324,2,2,62,13,11,7,1,47,2,5,3,4,3,3,0
404,31290,11907,555,?,1108200,0,0,25,14,5,7,1,22,2,3,1,3,4,26,0
166.56,1768500,142830,480,-30,7398300,0,0,24,12,11,7,1,47,1,5,1,8,3,3,0
253.52,2455900,219510,600,-22,10294000,0,0,80,8,11,7,2,36,1,5,0,17,3,9,1
220.08,518400,89885,445,-28,3644100,0,0,66,12,5,7,1,16,1,7,0,25,4,26,0
253.52,6284000,192430,455,32,7817800,2,2,78,5,11,7,1,47,2,5,3,1,3,3,0
220.08,0,18438,420,4,9676800,0,0,76,16,11,7,1,47,1,5,0,1,3,9,0
166.56,0,18890,0,30,0,0,0,38,8,9,7,1,17,1,7,1,14,2,23,0
?,?,?,?,4,?,0,0,43,0,6,7,1,31,2,1,0,5,1,30,0
?,?,?,?,?,?,0,0,7,0,6,7,1,40,2,1,0,12,1,9,0
133.12,18960,70983,600,-28,4823200,0,0,19,13,11,7,1,47,2,5,1,19,3,3,0
153.2,8595300,55632,2355,?,10026000,0,0,56,8,11,7,1,36,2,5,1,22,3,9,0
166.56,0,2894,1325,4,292680,2,2,67,12,11,7,1,47,1,5,2,8,3,9,0
253.52,5359900,176110,460,?,10378000,0,0,4,22,11,7,1,36,2,5,0,14,3,9,0
143.84,0,93208,245,30,1816900,2,2,91,21,5,7,1,51,1,5,2,12,4,26,0
?,?,?,?,-20,?,0,0,98,0,11,7,2,36,1,5,0,3,3,9,0
?,?,?,?,?,?,0,0,98,0,11,7,1,36,2,5,0,3,3,9,0
166.56,2986800,89587,405,36,3421600,2,2,46,2,11,7,1,36,1,5,2,20,3,9,0
200,2921600,73658,920,?,4258200,2,2,85,5,11,7,1,47,1,5,2,8,3,3,0
220.08,692250,151680,700,4,10362000,0,0,86,8,11,7,1,36,1,5,0,14,3,9,0
233.44,3506600,31048,780,10,4442100,0,0,45,19,11,7,1,36,1,5,0,8,3,9,0
200,27948,3205.9,2775,40,975290,0,0,48,20,8,7,1,45,2,1,1,7,1,12,0
240.56,6577000,69252,630,0,10334000,0,0,73,15,11,5,1,47,2,5,0,18,3,9,0
307.68,2725600,227250,505,?,10717000,0,0,37,8,11,7,1,36,2,5,0,2,3,9,0
200,4532300,45574,1795,30,10726000,2,2,95,20,5,7,1,48,1,7,2,5,4,27,0
453.52,6589900,74968,875,-12,10293000,2,2,71,8,11,7,2,36,1,5,2,16,3,9,0
395.28,6653500,82101,2220,?,10699000,0,0,86,22,11,7,1,36,2,5,0,14,3,9,0
253.52,18294,1813,490,-28,117780,0,0,95,8,8,7,1,75,1,4,1,5,1,30,0
133.12,240740,39966,500,?,3681500,2,2,101,12,11,7,1,47,1,5,2,8,3,9,0
366.48,9230300,185620,580,?,9185300,0,0,28,8,11,7,1,36,2,5,1,13,3,9,0
186.64,2511500,56198,610,?,9759400,0,0,96,19,11,7,1,36,1,5,1,25,3,9,0
321.68,3230400,211360,410,-30,10384000,0,0,90,8,11,7,1,36,2,5,0,20,3,8,0
511.84,4534400,22622,1950,-10,9042400,0,0,70,8,11,5,1,36,2,5,0,18,3,9,0
220.08,1967500,213300,525,6,10395000,0,0,90,8,11,7,1,36,2,5,0,20,3,9,0
186.64,1153700,555110,50,-28,7401400,0,0,56,8,11,7,1,36,1,5,0,22,3,9,0
166.56,4419200,87067,370,?,7693300,2,2,56,20,5,7,1,22,1,3,2,22,7,18,0
166.56,0,32567,390,16,880200,0,0,45,8,11,7,1,36,1,5,0,8,3,9,0
200,200590,13365,3255,-30,4164000,0,0,81,12,5,7,1,46,2,7,1,16,4,26,0
166.56,380860,7280.2,1765,26,1606400,0,0,13,8,11,7,1,36,1,5,0,14,3,9,0
243.44,1731900,51752,1730,?,4265500,0,0,81,8,11,7,1,36,1,5,1,16,3,3,0
200,39198,20395,625,?,1389300,0,0,17,8,11,7,1,36,1,5,0,15,3,9,0
297.52,0,0,0,-10,0,0,0,91,8,11,7,2,36,1,5,0,12,3,9,0
166.56,5238,7758.4,355,4,724600,0,0,61,8,6,7,1,20,2,4,0,12,1,9,0
166.56,762870,81230,1155,?,2562300,2,2,66,19,11,7,1,36,2,5,3,25,3,3,0
233.44,5668100,69842,815,-26,10537000,0,0,59,10,11,7,1,36,1,5,1,8,3,3,1
166.56,3066,7459.5,270,?,215720,0,0,86,8,11,7,1,36,1,5,0,14,3,9,0
133.12,11760,2739.5,660,?,214370,0,0,42,8,6,7,1,20,2,4,1,9,5,9,0
266.8,172280,4357.4,2730,4,2319000,0,0,91,8,11,7,1,36,1,5,0,12,3,9,0
251.36,2527800,27641,850,4,5764600,0,0,71,8,11,7,1,36,1,5,0,16,3,9,0
289.68,4400600,160390,550,?,10493000,0,0,19,20,11,7,1,36,2,5,0,19,3,9,0
281.28,0,24248,880,-22,570480,0,0,69,8,11,7,2,36,2,5,1,19,3,9,0
22.72,0,?,?,4,0,0,0,71,0,11,7,1,36,2,5,0,16,3,9,0
166.56,25902,10299,1160,?,1095500,0,0,76,16,11,7,1,47,1,5,0,1,3,3,0
186.64,22344,4635.6,3000,12,1240400,0,0,31,12,11,7,1,47,2,5,1,12,3,9,0
253.52,5259200,307890,135,4,9456600,0,0,50,8,11,7,1,36,1,5,0,8,3,9,0
?,?,?,?,-20,?,0,0,56,0,11,7,2,36,2,5,0,22,3,9,0
133.12,0,8264.2,410,?,305520,0,0,81,20,11,7,1,65,2,5,1,16,3,15,0
253.52,4351300,194720,370,-24,10676000,0,0,11,2,11,7,2,36,2,5,1,22,3,9,0
200,0,0,0,4,0,0,0,101,8,11,7,1,36,1,5,0,8,3,9,0
339.12,950420,6182.8,1455,?,8277300,0,0,42,13,9,7,1,24,2,7,1,9,2,2,0
53.52,5107600,34928,515,-24,8347700,2,2,82,8,10,7,2,30,1,7,3,5,2,30,0
310.08,4165300,226710,490,-22,10024000,2,2,56,8,11,7,2,36,2,5,2,22,3,9,0
172.64,1496600,234410,435,56,8555500,0,0,42,12,11,7,1,47,2,5,1,9,3,15,0
246.8,1118500,92612,945,?,10496000,0,0,67,21,5,7,1,51,1,5,1,8,4,11,0
