@relation 'numeric churn-weka.filters.unsupervised.attribute.Remove-R1,3-12,14-28,30-72,75-80,82-89,91-112,114-125,127-129,131-137,139-188,190-191,193-198,200,202-204,206-210,213-216,219-229'

@attribute Var2 numeric
@attribute Var13 numeric
@attribute Var29 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var81 numeric
@attribute Var90 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var130 numeric
@attribute Var138 numeric
@attribute Var189 numeric
@attribute Var192 numeric
@attribute Var199 numeric
@attribute Var201 numeric
@attribute Var205 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Label {0,1}

@data
?,440,?,84,119,69509,?,-166300,60,?,?,?,304,3632,0,1,1,36,11345,1,0
?,312,?,62,0,10453,?,26630,36,?,?,?,161,2319,0,2,1,36,2142,2,0
?,140,?,88,0,3815.7,?,-36550,-16,?,?,234,185,4091,0,2,1,47,16149,2,0
?,1544,?,200,21,99943,?,160440,12,?,?,222,6,7821,0,2,1,68,12982,2,0
?,668,?,150,70,199530,?,596610,-20,?,?,?,148,1411,2,2,2,47,3011,1,0
?,2360,?,114,56,46421,?,-222540,?,?,?,240,35,2820,0,2,1,47,18826,2,0
?,0,?,12,0,173140,?,-932660,4,?,?,?,118,4117,0,2,1,36,10624,1,0
?,1932,?,74,231,228860,?,253510,12,?,?,?,231,60,0,2,1,22,7120,2,0
?,4,?,38,0,42521,?,-221730,-24,?,?,?,68,3837,0,3,2,36,5563,2,0
?,3960,?,144,175,180610,?,291330,?,?,?,342,302,6734,0,2,1,47,3970,2,0
?,0,?,30,0,226960,?,174750,6,?,?,?,393,3895,0,2,1,36,4890,1,0
?,0,?,26,0,283030,?,207050,4,?,?,?,6,3063,0,1,1,36,18860,2,0
?,0,?,14,0,187760,?,115700,4,?,?,?,106,5802,0,2,1,20,2576,2,0
?,2112,?,158,35,25947,?,-87688,-30,?,?,?,399,1878,2,2,1,36,9196,1,0
?,132,?,30,35,214490,?,155310,-30,?,?,?,368,5644,0,1,1,36,17060,2,0
?,0,?,16,0,327030,?,62224,-26,?,?,240,309,6082,0,1,1,36,17608,2,0
?,2324,?,114,112,6671.8,?,-203280,?,?,?,?,295,8063,0,3,1,20,16194,2,0
?,3604,?,176,721,5023.4,?,-28839,?,?,?,270,49,3738,2,2,1,47,14347,1,0
?,8396,?,132,560,81051,?,258270,?,?,?,438,95,2939,0,1,1,36,1909,1,1
?,8196,?,178,707,10591,?,105970,?,?,?,?,5,4837,0,2,1,30,18473,1,0
?,224,?,38,7,194600,?,97417,?,?,?,?,295,5645,0,2,1,36,10447,2,0
?,0,?,16,0,0,?,-4651000,4,?,?,?,79,6318,0,1,1,36,5084,2,0
?,112,?,146,0,?,?,-601810,-16,?,?,282,155,2053,0,2,2,47,3460,1,0
?,0,?,52,0,65000,?,-325620,?,?,?,156,78,3098,2,2,1,17,14766,2,0
?,?,0,4,?,?,0,-4886300,?,?,?,?,362,801,0,2,1,20,10424,2,0
?,1920,?,196,0,31032,?,389770,40,?,?,?,210,5915,2,2,1,59,16426,2,0
?,?,?,8,?,?,?,0,-8,?,0,?,0,1856,0,1,2,36,6527,1,1
?,968,?,128,0,35788,?,-288550,20,?,?,?,37,2806,2,1,1,47,1779,2,1
?,484,?,48,595,71376,?,148340,?,?,?,?,50,3324,0,2,1,20,8022,2,0
?,668,?,30,112,220340,?,1825500,6,?,?,360,6,420,0,2,1,17,6846,2,0
?,40,?,90,7,2637.9,?,-5135.7,30,?,?,378,194,613,0,1,1,44,10372,2,0
?,0,?,16,0,273200,?,263940,4,?,?,264,99,4837,0,2,1,36,526,2,0
?,820,?,34,1239,99707,?,11844,-20,?,?,?,159,439,0,1,2,36,3491,1,0
?,0,?,22,0,109810,?,37461,4,?,?,?,81,1852,0,2,1,36,4424,1,0
?,?,?,10,?,?,?,-388370,4,?,?,?,79,3819,0,2,1,36,11633,2,0
?,2624,?,130,49,12964,?,193890,32,?,?,?,268,5409,0,2,1,30,392,2,1
?,?,0,4,?,?,0,-3755700,-20,?,?,174,183,8080,0,3,2,36,3017,2,0
?,2076,?,84,49,43512,?,-174320,60,?,?,360,115,1594,2,2,1,36,6174,2,0
?,188,?,34,0,61978,?,-25568,4,?,?,?,267,2726,0,3,1,36,12517,2,0
?,636,?,58,0,7941.9,?,-73592,?,?,?,?,131,3819,2,2,1,36,7890,1,1
?,?,?,8,?,?,?,-1773400,-18,?,0,?,91,5036,0,1,2,36,2914,2,0
?,12,?,52,0,3825.8,?,-305640,?,?,?,?,81,6822,0,2,1,36,16174,2,0
?,1724,?,54,0,9105.6,?,66106,30,?,?,?,327,4837,2,2,1,36,18783,2,0
?,2432,?,152,112,2491.3,?,-6720.4,44,?,?,390,306,6997,2,2,1,14,7478,2,0
?,256,?,130,28,115400,?,197800,8,?,?,330,169,4742,0,2,1,47,11636,2,0
?,924,?,50,42,14428,?,3013.1,24,?,?,?,146,2357,0,2,1,36,8380,2,0
?,828,?,90,0,55377,?,255010,-24,?,?,318,228,2827,0,1,2,36,13641,2,0
?,0,?,24,0,39806,?,-757630,-30,?,?,?,183,2566,0,0,1,36,1957,2,0
?,0,?,26,0,2805,?,-20297,-30,?,?,504,48,272,0,0,1,22,0,0,0
?,0,?,16,0,978900,?,-8313.2,-10,?,?,?,203,6681,0,3,1,36,221,1,0
?,0,?,20,0,75263,?,-406400,?,?,?,468,99,6299,0,2,1,40,16617,1,0
?,48,?,42,0,123200,?,93324,?,?,?,?,107,272,0,2,1,36,1274,1,0
?,0,?,14,0,207420,?,101500,-30,?,?,?,9,80,0,2,1,36,10525,2,0
?,0,?,28,0,22510,?,138270,?,?,?,162,382,1573,0,3,1,36,5440,1,0
?,2488,?,122,161,34832,?,613480,28,?,?,?,203,5176,2,3,1,47,11808,1,0
?,0,?,36,0,149950,?,76302,?,?,?,?,178,4876,0,2,1,36,5346,1,0
?,684,?,34,175,167190,?,224360,?,?,?,252,294,5249,0,2,1,36,1081,2,0
?,3884,?,68,70,38571,?,-1548700,-8,?,?,?,189,7891,0,1,2,36,17357,1,1
?,104,?,150,28,4215,?,-1113600,4,?,?,?,209,5249,0,2,1,81,12231,1,0
?,0,?,12,0,?,?,-1148500,-18,?,?,264,329,6407,0,1,2,36,2337,2,0
?,336,?,206,588,14952,?,161190,?,?,?,306,189,6822,0,2,1,24,1312,2,0
?,1452,?,54,210,243090,?,26065,-28,?,?,?,110,6383,0,3,1,36,3755,1,0
?,1584,?,96,21,7041.9,?,-1431700,4,?,?,180,290,2726,0,3,1,47,4607,2,0
?,232,?,172,0,93197,?,106580,?,?,?,?,107,758,2,1,1,20,2997,1,0
?,240,?,32,14,186020,?,2018000,?,?,?,?,98,6512,0,2,1,36,1856,1,0
?,432,?,30,7,38049,?,54210,4,?,?,198,344,830,0,2,1,36,17636,1,1
?,160,?,138,0,18753,?,-265360,?,?,?,294,374,1878,0,2,1,65,4351,2,0
?,80,?,54,315,177590,?,393750,-20,?,?,366,114,6997,2,2,2,36,12709,2,0
?,?,0,4,?,?,0,-1246800,-20,?,?,?,241,5602,0,2,2,36,7654,2,0
?,772,?,150,0,9358.6,?,-83480,20,?,?,168,159,5568,2,2,1,47,14136,1,0
?,316,?,60,91,13602,?,36357,36,?,?,?,309,3058,2,2,1,36,5352,2,0
?,0,?,24,0,78232,?,941950,4,?,?,246,358,873,0,2,1,36,9336,1,0
?,2668,?,82,84,4549,?,-1202200,4,?,?,240,370,5492,2,1,1,36,5376,2,0
?,224,?,30,7,227630,?,-510570,6,?,?,174,192,2726,0,3,1,36,14238,1,0
?,0,?,12,0,122080,?,-167550,4,?,?,354,159,6997,0,2,1,36,4576,1,0
?,?,?,30,?,124090,?,218510,4,?,?,?,146,1852,0,2,1,36,14973,2,0
?,?,?,10,?,?,?,-882530,4,?,?,?,283,4272,0,2,1,20,11462,2,0
?,3408,?,162,5082,92749,?,139520,8,?,?,?,393,5802,2,2,1,65,17382,1,0
?,212,?,32,301,214610,?,115070,-28,?,?,270,272,658,0,1,1,36,17143,2,0
?,460,?,42,280,226100,?,342490,?,?,?,?,290,1164,0,1,1,36,3948,2,0
?,0,?,86,0,0,?,0,62,?,?,390,82,6254,2,2,1,36,1856,1,0
?,0,?,18,0,221940,?,113370,4,?,?,192,79,5802,0,2,1,36,17429,2,0
?,0,?,14,0,556260,?,95216,-12,?,?,?,130,5087,0,3,2,36,17619,1,1
?,0,?,18,0,218770,?,184210,-28,?,?,378,266,3124,0,1,1,36,16452,2,0
?,288,?,36,49,169240,?,21750,?,?,?,420,102,1909,0,1,1,36,12552,2,0
?,280,?,56,7,36109,?,-137290,?,?,?,?,105,4149,2,2,1,36,18448,2,0
?,2704,?,120,63,16329,?,166860,?,?,?,378,192,4272,2,1,1,24,3100,2,0
?,956,?,32,7,22010,?,183860,-26,?,?,162,197,3577,0,2,1,36,12443,2,0
?,0,?,16,0,202780,?,-2348.1,4,?,?,?,144,5935,0,2,1,36,947,1,0
?,456,?,128,28,81249,?,111760,6,?,?,432,344,6997,2,2,1,47,3460,1,0
0,?,?,6,?,?,?,-2162000,-18,0,?,246,384,4797,0,2,2,36,13453,1,0
?,3364,?,154,154,127470,?,372480,-24,?,?,?,7,6512,0,2,2,30,18498,2,0
?,2664,?,144,7,118330,?,184630,?,?,?,342,68,5645,2,2,1,81,18783,2,0
?,0,?,16,0,137610,?,140510,-18,?,?,312,346,420,0,2,2,36,3086,2,0
?,1328,?,170,224,110710,?,108530,?,?,?,?,70,3760,0,2,1,30,16187,2,0
0,?,?,6,?,?,?,-923560,-18,0,?,?,75,2791,0,3,1,36,5543,2,0
?,124,?,40,0,209130,?,0,?,?,?,150,327,6092,0,2,1,36,13771,1,0
?,392,?,86,14,154180,?,145120,4,?,?,306,283,4837,2,2,1,45,8867,1,0
?,?,0,4,?,?,0,-4396200,-20,?,?,360,107,1878,0,2,2,36,9898,1,0
?,3968,?,234,910,8185.1,?,-423780,-30,?,?,402,317,6419,2,2,1,68,17544,1,0
?,2016,?,214,0,19937,?,158300,?,?,?,306,370,6254,0,2,1,51,11183,2,0
?,236,?,66,21,54994,?,201620,-28,?,?,474,21,2456,2,1,1,36,3636,1,0
?,1240,?,124,56,76964,?,128380,?,?,?,354,13,3024,2,1,1,47,14095,1,0
?,0,?,12,0,64296,?,-955300,-20,?,?,?,35,4214,0,1,2,36,12429,2,0
?,?,?,10,?,?,?,-2366600,-30,?,?,222,209,1675,0,1,1,36,15682,1,0
?,15784,?,246,119,156460,?,551860,30,?,?,378,363,1665,0,2,1,51,17997,2,0
?,4444,?,130,322,180710,?,204230,10,?,?,390,115,6246,0,2,1,24,17543,2,0
?,9300,?,174,350,124760,?,138580,?,?,?,?,320,6459,0,2,1,30,4076,2,0
?,1952,?,142,287,116340,?,178840,32,?,?,366,365,6254,2,2,1,47,178,1,0
?,8,?,44,21,29953,?,84234,?,?,?,?,18,2722,0,1,1,36,9240,2,1
?,1384,?,34,140,17482,?,139660,?,?,?,228,395,5935,0,2,1,24,3877,2,0
?,0,?,12,0,0,?,-902590,4,?,?,?,354,4089,0,1,1,20,14370,2,1
?,156,?,60,7,29586,?,-142960,4,?,?,234,393,2141,2,1,1,74,12060,1,0
?,0,?,58,0,26648,?,-35107,-30,?,?,228,382,7842,0,1,1,36,6232,2,0
?,0,?,42,0,29451,?,-1337400,18,?,?,168,346,3825,0,3,1,36,4361,2,0
?,0,?,12,0,2398.2,?,-727160,4,?,?,348,362,1022,0,2,1,17,12095,2,0
?,0,?,34,0,212940,?,58407,-20,?,?,?,209,7647,0,1,2,36,14915,1,0
?,532,?,62,21,70866,?,-530000,38,?,?,354,363,4743,0,2,1,17,9954,2,0
?,0,?,16,0,299340,?,-915800,4,?,?,?,7,2316,0,3,1,36,18661,2,0
?,0,?,28,0,59999,?,109260,-24,?,?,414,353,4554,0,2,2,36,11538,1,0
?,?,?,10,?,?,?,-1292800,-20,?,?,?,325,4572,0,2,2,36,5057,2,0
?,216,?,40,42,218770,?,10297,16,?,?,?,104,1277,0,2,1,36,8253,2,0
?,4,?,160,0,2295.3,?,-783100,4,?,?,?,246,4797,2,2,1,22,7018,2,0
?,?,?,10,?,?,?,-622200,-24,?,?,162,348,3046,0,1,2,36,13790,1,1
?,2876,?,138,259,2712.9,?,-53770,36,?,?,?,322,2316,2,3,1,47,14283,1,0
?,616,?,32,84,80066,?,142200,8,?,?,246,304,5940,0,1,1,36,7214,1,0
?,252,?,136,14,26321,?,101300,4,?,?,324,163,6997,0,2,1,47,9195,1,0
?,400,?,50,49,11197,?,-201700,26,?,?,210,185,6289,0,1,1,36,14035,2,0
?,484,?,82,7,224360,?,85567,?,?,?,?,176,5249,2,2,1,36,7628,1,0
?,216,?,72,147,53491,?,1795.9,?,?,?,?,13,7848,0,2,1,20,16882,2,0
?,156,?,52,266,16573,?,-40680,?,?,?,354,368,3110,2,1,1,36,841,2,0
?,0,?,50,0,47170,?,16945,26,?,?,?,49,3289,0,2,1,36,15519,2,0
?,1924,?,150,42,4367.5,?,-1818800,-18,?,?,234,5,4062,0,1,2,30,2232,2,0
?,484,?,76,238,8700.4,?,-18938,28,?,?,?,95,8080,0,1,1,36,5255,2,0
?,0,?,14,0,151370,?,582920,-10,?,?,126,367,4206,0,3,1,36,8395,1,0
?,7224,?,130,364,62417,?,-137830,?,?,?,?,48,7863,0,2,1,47,4175,2,0
?,0,?,24,0,209400,?,42336,4,?,?,?,228,5645,0,1,1,36,9461,1,0
?,0,?,12,0,317630,?,-575110,-12,?,?,?,7,235,0,2,2,36,10176,1,0
?,?,?,10,?,?,?,-845110,-14,?,?,252,45,5859,0,2,2,36,18511,1,0
?,80,?,38,0,44962,?,343940,14,?,?,?,348,6349,0,2,1,36,4995,2,0
?,880,?,114,35,23452,?,114640,-30,?,?,132,382,7433,0,2,1,45,9270,2,0
?,320,?,60,42,4133.7,?,-53489,4,?,?,?,273,2820,0,2,1,47,8940,2,0
?,0,?,14,0,202930,?,107290,?,?,?,354,384,6573,0,1,1,36,8973,1,0
?,64,?,62,14,198860,?,103180,-22,?,?,132,98,5360,2,3,2,36,1856,1,0
?,?,0,4,?,?,0,-4165100,-20,?,?,?,314,864,0,1,2,36,10311,1,0
?,6512,?,136,413,114490,?,94168,?,?,?,?,152,3893,2,2,1,7,14110,1,0
?,3004,?,186,35,142310,?,-216780,?,?,?,?,329,1265,0,2,1,51,9530,2,0
?,584,?,38,28,191060,?,157230,12,?,?,198,346,5935,0,2,1,36,6709,2,0
?,1584,?,184,35,17176,?,-1755600,50,?,?,?,282,7240,2,2,1,34,7896,1,0
?,2032,?,154,56,10792,?,44564,42,?,?,?,240,4837,0,2,1,7,17830,2,0
?,164,?,78,56,4113.1,?,-602850,-26,?,?,?,144,7863,0,2,1,47,12742,1,0
?,612,?,50,119,30449,?,-78925,?,?,?,?,295,6254,0,2,1,36,10212,2,0
?,1252,?,56,105,10203,?,-26344,32,?,?,378,216,2506,2,2,1,36,9061,1,0
?,4660,?,154,49,65817,?,-66092,58,?,?,?,92,1725,0,2,1,54,16146,2,0
?,872,?,72,273,77983,?,57222,24,?,?,294,121,7627,2,1,1,36,1887,1,0
?,?,?,8,?,?,?,-923150,4,?,0,?,18,2831,0,2,1,36,4809,2,0
?,0,?,14,0,168030,?,22309,4,?,?,444,18,3845,0,2,1,40,3512,2,0
?,12,?,86,0,140800,?,-19304,6,?,?,?,15,251,2,3,1,20,7324,1,0
?,72,?,100,0,208980,?,-701420,-20,?,?,342,33,6246,2,2,2,46,9670,2,0
?,268,?,34,0,229790,?,162580,?,?,?,318,366,2355,0,2,1,36,4114,2,0
?,1000,?,30,154,176830,?,113320,6,?,?,?,41,5644,0,1,1,36,15455,1,0
?,664,?,156,35,7256.2,?,-57937,-28,?,?,?,45,713,0,1,1,22,11072,2,0
?,332,?,58,77,10099,?,127750,34,?,?,?,290,7863,0,2,1,36,6955,2,0
?,0,?,12,0,173330,?,-926980,4,?,?,?,144,1164,0,1,1,24,9943,2,0
?,0,?,24,0,70922,?,601820,-20,?,?,?,191,4086,0,1,2,36,12063,1,0
?,2316,?,104,21,9787.7,?,-639170,-28,?,?,198,241,1297,2,2,1,36,9523,1,0
?,5820,?,194,63,12447,?,-1290100,10,?,?,?,395,4837,0,2,1,51,13443,2,0
?,0,?,24,0,211850,?,-1290500,?,?,?,?,79,905,0,2,1,20,264,2,0
?,56,?,98,119,155960,?,-52846,?,?,?,?,328,2094,2,2,1,36,5816,1,0
?,0,?,14,0,200000,?,-182870,-32,?,?,276,182,3819,0,2,1,36,10791,1,0
?,0,?,14,0,218350,?,-361760,-12,?,?,?,84,8034,0,2,1,36,3833,2,0
0,?,?,6,?,?,?,-1537400,-18,0,?,?,9,6082,0,2,2,36,9641,1,0
0,?,?,6,?,?,?,-1789700,-18,0,?,?,232,713,0,0,2,36,1464,1,0
?,568,?,92,0,30046,?,-1537600,44,?,?,312,363,2820,2,2,1,36,12400,1,0
?,?,?,40,?,224560,?,129430,?,?,?,246,389,3609,0,1,1,36,10231,1,0
?,0,?,18,0,50536,?,-36422,4,?,?,210,262,713,0,1,1,36,10568,2,0
?,264,?,62,28,145430,?,284400,36,?,?,234,10,6289,0,3,1,36,1146,2,0
?,?,?,40,?,7536.3,?,-413610,?,?,?,120,117,4592,0,3,1,36,18628,2,0
?,0,?,12,0,16442,?,72538,-12,?,?,126,90,5492,0,3,1,40,4153,2,0
?,660,?,34,294,43230,?,-1050200,-20,?,?,?,90,7863,0,2,2,36,3435,2,1
?,0,?,22,0,196840,?,762560,-30,?,?,642,6,2116,0,1,1,36,689,2,0
?,4572,?,114,329,11267,?,-178650,4,?,?,282,173,4797,2,2,1,20,12334,2,0
?,16,?,138,21,33928,?,632820,-28,?,?,366,157,5333,2,2,1,24,1292,2,0
?,2584,?,108,301,2581.6,?,60985,?,?,?,402,45,2506,0,2,1,45,3470,1,0
?,0,?,14,0,217840,?,133180,4,?,?,?,38,148,0,2,1,36,14575,2,0
?,0,?,26,0,150240,?,118050,-22,?,?,210,288,4410,0,1,2,36,10311,1,0
?,268,?,66,14,4614.5,?,4232.7,?,?,?,384,108,864,0,1,1,47,4551,2,0
?,876,?,42,0,16748,?,129690,-12,?,?,216,185,2316,0,3,1,47,14035,2,1
?,204,?,154,0,4944.3,?,29270,?,?,?,264,325,4797,0,2,1,47,13494,2,1
?,?,?,8,?,?,?,-1939300,-16,?,0,306,388,7876,0,1,2,36,11470,1,0
?,200,?,40,14,4805.3,?,-33428,-30,?,?,?,106,1277,0,2,1,47,17000,2,0
?,2940,?,56,49,28974,?,-94620,32,?,?,234,359,7240,2,2,1,36,9944,2,0
?,0,?,14,0,38795,?,112730,-26,?,?,240,141,8034,0,2,1,36,4145,1,0
?,4056,?,172,35,212730,?,200280,-22,?,?,?,136,4797,2,2,2,21,13830,2,0
?,176,?,56,56,51794,?,50122,4,?,?,?,37,6082,2,1,2,20,12142,2,0
?,?,?,8,?,?,?,-991410,-18,?,0,204,12,683,0,2,2,36,12063,1,0
?,7196,?,80,833,13074,?,157900,?,?,?,?,123,4313,2,2,1,36,1476,2,0
?,44,?,90,0,9045.6,?,-471.57,-28,?,?,?,121,6360,0,2,1,47,465,2,0
?,0,?,86,0,163170,?,419510,62,?,?,132,359,5602,2,2,1,36,11353,1,0
?,0,?,26,0,6380.7,?,177500,4,?,?,444,53,6919,0,1,1,36,15408,1,0
?,0,?,16,0,112790,?,51206,4,?,?,?,348,6082,0,1,1,36,10736,2,0
?,0,?,92,0,36769,?,21861,4,?,?,?,118,2304,2,1,1,36,7992,1,0
?,2712,?,244,28,104740,?,89289,-18,?,?,?,273,6822,0,2,2,33,7926,1,0
?,468,?,30,0,204460,?,351590,-22,?,?,?,7,1062,0,3,2,36,4040,2,0
?,372,?,124,0,126440,?,-100260,?,?,?,294,360,260,2,1,1,47,0,0,0
?,4,?,42,0,224660,?,0,?,?,?,324,368,3440,0,2,1,36,4524,1,0
?,152,?,48,154,31459,?,-769260,-26,?,?,336,379,5614,0,2,1,36,12445,2,0
?,136,?,30,35,48942,?,140190,-18,?,?,468,56,3401,0,2,2,36,4526,1,0
?,2996,?,104,728,117820,?,140530,28,?,?,246,213,8034,2,1,1,36,5951,1,0
?,7384,?,178,315,73203,?,1135600,62,?,?,?,157,6246,0,2,1,51,2644,2,0
?,920,?,34,14,146270,?,62269,4,?,?,?,216,5614,0,2,1,36,11623,1,0
?,0,?,26,0,201350,?,-47632,-18,?,?,204,264,5384,0,2,2,36,17928,2,0
?,372,?,64,21,202980,?,75218,-8,?,?,?,239,2791,2,3,1,36,17619,1,1
?,0,?,12,0,82836,?,-110500,-26,?,?,?,163,5409,0,2,1,36,13246,2,0
?,0,?,52,0,86609,?,168740,28,?,?,366,80,3642,0,1,1,36,4983,2,0
?,0,?,84,0,49672,?,80796,20,?,?,?,9,1274,0,2,1,47,8402,2,0
?,44,?,74,0,76272,?,58025,?,?,?,168,10,931,2,3,1,36,11693,1,1
?,224,?,198,0,198900,?,2210.9,-26,?,?,?,174,6407,2,1,1,44,9078,1,0
?,0,?,44,0,7635.4,?,-43575,4,?,?,348,108,6573,0,1,1,36,8121,1,1
?,0,?,24,0,69662,?,140660,-24,?,?,420,354,372,0,2,2,36,17556,1,0
?,352,?,104,14,2321.2,?,-7511.3,24,?,?,360,317,3721,2,2,1,70,3601,1,0
?,2460,?,176,98,4430.8,?,-1777000,-20,?,?,276,202,1021,0,2,2,21,13619,1,0
?,796,?,44,0,116250,?,-82899,-22,?,?,144,70,2853,0,2,2,36,9589,1,0
?,1812,?,44,119,17271,?,-303570,20,?,?,?,300,2053,0,2,1,36,3996,1,0
?,?,?,10,?,?,?,-926330,-16,?,?,?,373,713,0,1,2,36,13453,1,0
?,392,?,44,70,37499,?,235310,?,?,?,?,20,4876,0,2,1,20,5192,2,0
?,0,?,14,0,210220,?,161910,-10,?,?,?,147,2600,0,3,1,36,5733,2,0
?,2880,?,80,224,16702,?,-207080,?,?,?,?,38,3099,2,2,1,36,11694,1,0
?,328,?,38,91,158260,?,276400,-22,?,?,?,95,4117,0,2,2,20,11678,2,0
?,104,?,30,0,7682.8,?,66296,6,?,?,270,83,3819,0,2,1,36,9418,2,0
?,?,?,10,?,?,?,-57896,4,?,?,?,384,5225,0,2,1,36,8973,1,0
?,956,?,112,1442,17340,?,257870,?,?,?,168,240,1218,0,1,1,47,8905,2,0
?,0,?,20,0,142950,?,136280,-24,?,?,?,171,6740,0,2,2,36,13157,1,0
?,2460,?,174,91,4654.7,?,-25862,4,?,?,?,105,4016,0,2,1,51,1023,2,0
?,480,?,194,7,109880,?,118990,?,?,?,?,95,2357,0,2,1,51,16663,2,0
?,48,?,52,42,21333,?,-454760,28,?,?,276,81,6279,0,1,1,24,7641,2,0
?,608,?,80,42,7245.7,?,-50885,56,?,?,258,163,3129,2,1,1,36,16776,1,0
?,236,?,58,14,112770,?,112660,-30,?,?,342,317,7348,0,1,1,47,18780,2,0
?,0,?,16,0,26174,?,87698,4,?,?,?,209,4743,0,2,1,36,13270,2,0
?,6572,?,76,126,169470,?,-382360,-12,?,?,?,213,6512,2,2,2,36,15716,1,0
?,1816,?,42,56,25349,?,-523190,-30,?,?,?,62,4718,0,2,1,36,2464,2,0
?,244,?,98,63,28701,?,20401,48,?,?,408,294,7863,0,2,1,46,8389,2,0
?,0,?,36,0,11379,?,137860,?,?,?,?,307,4027,0,2,1,36,5798,2,0
?,2424,?,138,56,18689,?,262940,54,?,?,276,182,6997,2,2,1,47,10174,1,0
?,0,?,24,0,149830,?,76964,4,?,?,?,81,3832,0,1,1,36,13203,1,0
?,?,?,10,?,?,?,-800680,-14,?,?,174,360,30,0,2,2,36,6402,1,0
?,184,?,68,14,68824,?,-278090,24,?,?,252,210,2938,0,0,1,24,6947,2,0
?,0,?,16,0,189050,?,4989.7,4,?,?,?,216,4207,0,2,1,36,17708,1,0
?,2260,?,76,0,14468,?,-764820,28,?,?,?,21,4572,2,2,1,3,15724,1,0
?,188,?,80,49,25359,?,-154550,?,?,?,?,366,7168,2,2,1,36,8271,1,0
?,312,?,110,7,94129,?,17781,?,?,?,156,328,1853,2,2,1,36,15914,1,0
?,1228,?,184,532,42413,?,160180,-22,?,?,336,173,2942,0,2,2,51,452,2,0
?,308,?,64,56,206920,?,116500,?,?,?,174,102,6657,0,2,1,20,11041,2,1
?,0,?,24,0,108530,?,261130,4,?,?,228,44,4343,0,1,1,36,10086,1,0
?,3372,?,80,1449,200390,?,159590,?,?,?,?,228,6997,2,2,1,36,5803,1,0
?,0,?,26,0,228520,?,-333740,4,?,?,?,99,2447,0,1,1,36,18744,2,0
?,140,?,36,0,76390,?,-279890,10,?,?,?,241,6997,0,1,1,31,9058,1,0
?,368,?,66,14,14174,?,21265,42,?,?,?,268,830,0,2,1,20,16171,2,0
?,16,?,156,0,106900,?,117520,-28,?,?,324,399,5534,0,1,1,47,13086,2,0
?,3148,?,86,49,8835.8,?,38537,?,?,?,?,239,4089,0,0,1,36,7412,1,0
?,64,?,34,14,193670,?,361070,-24,?,?,?,399,2820,0,2,2,31,11285,2,0
?,2808,?,90,14,96111,?,217520,?,?,?,?,325,6360,0,2,1,47,9513,1,0
?,0,?,14,0,200940,?,-48786,4,?,?,288,159,5645,0,2,1,36,14136,1,0
?,2472,?,112,147,11896,?,-1099900,4,?,?,?,306,7848,2,2,1,36,757,2,0
?,?,?,8,?,?,?,-451560,-22,?,0,?,359,3692,0,1,2,36,3465,2,0
?,0,?,12,0,181690,?,-714450,-20,?,?,?,222,449,0,3,2,36,18732,1,0
?,7392,?,130,2156,119610,?,147230,28,?,?,?,286,1239,2,2,1,7,19006,1,0
?,?,?,8,?,?,?,-1507500,-18,?,0,378,365,1877,0,2,2,36,7652,2,0
?,?,0,4,?,?,0,-3915600,-20,?,?,288,368,4837,0,2,2,36,5347,2,0
?,?,?,10,?,?,?,-770430,-14,?,?,?,6,713,0,1,2,36,12139,1,0
?,44,?,34,56,176340,?,265520,-18,?,?,246,14,7909,0,3,2,36,14033,1,0
0,?,?,6,?,?,?,0,-20,0,?,?,199,1127,0,1,2,36,1468,1,0
?,?,0,4,?,?,0,-1798400,-20,?,?,228,82,7627,0,1,2,36,14110,1,0
?,0,?,14,0,3107.1,?,-7170.6,?,?,?,360,35,4117,0,2,1,36,11007,2,1
?,0,?,28,0,233200,?,153500,4,?,?,276,314,881,0,2,1,36,3374,1,1
?,4,?,30,0,180370,?,135120,?,?,?,?,67,1852,0,2,1,36,5401,2,0
?,44,?,58,7,31978,?,-309410,34,?,?,?,81,713,0,3,1,36,6315,2,0
?,?,?,10,?,?,?,-1163700,-14,?,?,330,125,2733,0,1,2,36,5929,1,0
?,16,?,44,0,110230,?,0,18,?,?,126,350,7514,0,3,1,36,12939,1,1
?,17252,?,108,1036,103900,?,178640,?,?,?,636,148,5935,2,2,1,36,4486,1,0
?,2064,?,54,336,17073,?,-103070,?,?,?,240,146,3980,0,1,1,47,2990,2,0
?,152,?,42,0,4581.3,?,-121660,?,?,?,342,136,4033,0,1,1,54,4641,1,0
?,204,?,74,35,9663.2,?,37968,26,?,?,192,264,5660,2,2,1,36,13390,1,0
?,108,?,40,0,19582,?,33834,-26,?,?,?,253,6279,0,3,1,36,1039,2,0
?,716,?,56,0,7046.6,?,-625910,30,?,?,?,359,6025,0,2,1,36,16937,2,0
?,280,?,48,14,57110,?,-1289400,4,?,?,228,294,3632,0,1,1,36,17597,2,0
?,192,?,34,0,10297,?,37170,10,?,?,270,15,7902,0,1,1,24,16905,1,0
?,120,?,110,0,29847,?,127720,?,?,?,?,220,6709,0,3,1,30,12372,2,0
